id,status,page_type,cluster,primary_keyword,title,slug,situation,variables_json,target_tool,pillar_ref,related_refs,outline,last_generated_at,published_at,quality_score,flags,gsc_impressions,gsc_clicks,ctr,avg_position,refresh_reason,route,cta_type,tier,source_page_id
"SEO-0377","idea","cluster","pricing","Agency","Freelance pricing in Netherlands for Agency","freelance-pricing-in-netherlands-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-agency","pricing","expanded","EXP-263"
"SEO-0378","idea","cluster","pricing","Healthcare","Freelance pricing in Netherlands for Healthcare","freelance-pricing-in-netherlands-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-healthcare","pricing","expanded","EXP-264"
"SEO-0379","idea","cluster","pricing","Finance","Freelance pricing in Netherlands for Finance","freelance-pricing-in-netherlands-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-finance","pricing","expanded","EXP-265"
"SEO-0380","idea","cluster","pricing","Education","Freelance pricing in Netherlands for Education","freelance-pricing-in-netherlands-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-education","pricing","expanded","EXP-266"
"SEO-0381","idea","cluster","pricing","Real Estate","Freelance pricing in Netherlands for Real Estate","freelance-pricing-in-netherlands-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-real-estate","pricing","expanded","EXP-267"
"SEO-0382","idea","cluster","pricing","Nonprofit","Freelance pricing in Netherlands for Nonprofit","freelance-pricing-in-netherlands-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-nonprofit","pricing","expanded","EXP-268"
"SEO-0383","idea","cluster","pricing","Creator Economy","Freelance pricing in Netherlands for Creator Economy","freelance-pricing-in-netherlands-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-creator-economy","pricing","expanded","EXP-269"
"SEO-0384","idea","cluster","pricing","B2B Services","Freelance pricing in Netherlands for B2B Services","freelance-pricing-in-netherlands-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-b2b-services","pricing","expanded","EXP-270"
"SEO-0385","idea","cluster","pricing","SaaS","Freelance pricing in Singapore for SaaS","freelance-pricing-in-singapore-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-saas","pricing","expanded","EXP-271"
"SEO-0386","idea","cluster","pricing","Ecommerce","Freelance pricing in Singapore for Ecommerce","freelance-pricing-in-singapore-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-ecommerce","pricing","expanded","EXP-272"
"SEO-0387","idea","cluster","pricing","Agency","Freelance pricing in Singapore for Agency","freelance-pricing-in-singapore-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-agency","pricing","expanded","EXP-273"
"SEO-0388","idea","cluster","pricing","Healthcare","Freelance pricing in Singapore for Healthcare","freelance-pricing-in-singapore-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-healthcare","pricing","expanded","EXP-274"
"SEO-0389","idea","cluster","pricing","Finance","Freelance pricing in Singapore for Finance","freelance-pricing-in-singapore-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-finance","pricing","expanded","EXP-275"
"SEO-0390","idea","cluster","pricing","Education","Freelance pricing in Singapore for Education","freelance-pricing-in-singapore-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-education","pricing","expanded","EXP-276"
"SEO-0391","idea","cluster","pricing","Real Estate","Freelance pricing in Singapore for Real Estate","freelance-pricing-in-singapore-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-real-estate","pricing","expanded","EXP-277"
"SEO-0392","idea","cluster","pricing","Nonprofit","Freelance pricing in Singapore for Nonprofit","freelance-pricing-in-singapore-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-nonprofit","pricing","expanded","EXP-278"
"SEO-0393","idea","cluster","pricing","Creator Economy","Freelance pricing in Singapore for Creator Economy","freelance-pricing-in-singapore-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-creator-economy","pricing","expanded","EXP-279"
"SEO-0394","idea","cluster","pricing","B2B Services","Freelance pricing in Singapore for B2B Services","freelance-pricing-in-singapore-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-singapore-for-b2b-services","pricing","expanded","EXP-280"
"SEO-0395","idea","cluster","pricing","SaaS","Freelance pricing in India for SaaS","freelance-pricing-in-india-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-saas","pricing","expanded","EXP-281"
"SEO-0396","idea","cluster","pricing","Ecommerce","Freelance pricing in India for Ecommerce","freelance-pricing-in-india-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-ecommerce","pricing","expanded","EXP-282"
"SEO-0397","idea","cluster","pricing","Agency","Freelance pricing in India for Agency","freelance-pricing-in-india-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-agency","pricing","expanded","EXP-283"
"SEO-0398","idea","cluster","pricing","Healthcare","Freelance pricing in India for Healthcare","freelance-pricing-in-india-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-healthcare","pricing","expanded","EXP-284"
"SEO-0399","idea","cluster","pricing","Finance","Freelance pricing in India for Finance","freelance-pricing-in-india-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-finance","pricing","expanded","EXP-285"
"SEO-0400","idea","cluster","pricing","Education","Freelance pricing in India for Education","freelance-pricing-in-india-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-education","pricing","expanded","EXP-286"
"SEO-0401","idea","cluster","pricing","Real Estate","Freelance pricing in India for Real Estate","freelance-pricing-in-india-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-real-estate","pricing","expanded","EXP-287"
"SEO-0402","idea","cluster","pricing","Nonprofit","Freelance pricing in India for Nonprofit","freelance-pricing-in-india-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-nonprofit","pricing","expanded","EXP-288"
"SEO-0403","idea","cluster","pricing","Creator Economy","Freelance pricing in India for Creator Economy","freelance-pricing-in-india-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-creator-economy","pricing","expanded","EXP-289"
"SEO-0404","idea","cluster","pricing","B2B Services","Freelance pricing in India for B2B Services","freelance-pricing-in-india-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-india-for-b2b-services","pricing","expanded","EXP-290"
"SEO-0405","idea","cluster","pricing","SaaS","Freelance pricing in Philippines for SaaS","freelance-pricing-in-philippines-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-saas","pricing","expanded","EXP-291"
"SEO-0406","idea","cluster","pricing","Ecommerce","Freelance pricing in Philippines for Ecommerce","freelance-pricing-in-philippines-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-ecommerce","pricing","expanded","EXP-292"
"SEO-0407","idea","cluster","pricing","Agency","Freelance pricing in Philippines for Agency","freelance-pricing-in-philippines-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-agency","pricing","expanded","EXP-293"
"SEO-0408","idea","cluster","pricing","Healthcare","Freelance pricing in Philippines for Healthcare","freelance-pricing-in-philippines-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-healthcare","pricing","expanded","EXP-294"
"SEO-0409","idea","cluster","pricing","Finance","Freelance pricing in Philippines for Finance","freelance-pricing-in-philippines-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-finance","pricing","expanded","EXP-295"
"SEO-0410","idea","cluster","pricing","Education","Freelance pricing in Philippines for Education","freelance-pricing-in-philippines-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-education","pricing","expanded","EXP-296"
"SEO-0411","idea","cluster","pricing","Real Estate","Freelance pricing in Philippines for Real Estate","freelance-pricing-in-philippines-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-real-estate","pricing","expanded","EXP-297"
"SEO-0412","idea","cluster","pricing","Nonprofit","Freelance pricing in Philippines for Nonprofit","freelance-pricing-in-philippines-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-nonprofit","pricing","expanded","EXP-298"
"SEO-0413","idea","cluster","pricing","Creator Economy","Freelance pricing in Philippines for Creator Economy","freelance-pricing-in-philippines-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-philippines-for-creator-economy","pricing","expanded","EXP-299"
